ID of track,time index,cell row,cell col
40,51,483.117647,1262.588235
40,52,486.466667,1256.866667
40,53,487.733333,1262.546667
40,54,480.650000,1261.575000
40,55,484.000000,1256.242424
40,56,486.818182,1259.818182
40,57,485.500000,1259.708333
40,58,483.448276,1262.000000
40,59,488.444444,1265.174603
40,60,486.714286,1258.500000
40,61,488.611111,1259.138889
40,62,484.354167,1257.354167
40,63,486.403226,1259.338710
40,64,485.631579,1257.500000
40,65,484.350649,1259.454545
40,66,483.848485,1257.939394
40,67,483.326531,1260.571429
40,68,491.828571,1263.942857
40,69,486.116279,1264.116279
40,70,495.277778,1266.333333
40,71,487.531915,1263.936170
40,72,486.383333,1264.866667
40,73,478.395833,1263.458333
40,74,479.090909,1261.909091
40,75,495.500000,1266.000000
40,76,480.740741,1258.407407
40,77,483.871795,1259.871795
40,78,497.138889,1265.388889
40,79,491.046875,1261.953125
40,80,494.047619,1265.619048
40,81,505.411765,1270.352941
40,82,490.580645,1264.451613
40,84,498.333333,1266.333333
40,85,505.701754,1268.596491
40,86,499.800000,1269.600000
40,87,494.000000,1265.000000
40,88,485.950000,1261.925000
40,89,484.500000,1260.000000
40,90,477.500000,1259.404762
40,91,497.500000,1267.000000
40,92,514.500000,1271.500000
40,93,506.846154,1270.538462
40,94,514.457627,1274.050847
40,95,544.350000,1267.250000
40,96,545.518519,1262.759259
40,97,547.692913,1253.165354
40,98,542.056604,1247.264151
40,99,547.361345,1253.983193
40,100,544.679487,1263.730769
40,101,541.000000,1265.090909
40,102,537.285714,1266.365079
40,103,538.647059,1267.000000
40,104,539.487805,1271.097561
40,105,543.136000,1283.752000
40,106,542.862069,1278.534483
40,107,548.088889,1261.666667
40,108,559.900000,1244.300000
40,109,557.250000,1242.050000
40,110,578.000000,1253.093750
40,111,581.842105,1252.157895
40,112,579.833333,1253.833333
40,113,575.862069,1256.172414
40,114,565.000000,1267.500000
40,115,570.000000,1261.000000
40,116,572.307692,1257.865385
40,117,573.384615,1258.333333
40,118,584.866667,1249.800000
40,119,590.000000,1244.500000
40,120,595.925000,1231.050000
40,121,604.190476,1221.952381
40,122,625.642857,1195.214286
40,123,630.000000,1184.000000
40,124,634.000000,1165.500000
40,125,648.500000,1145.500000
40,126,670.925926,1138.592593
40,127,662.666667,1129.666667
40,128,665.000000,1125.000000
40,129,654.230769,1132.769231
40,130,649.611111,1142.138889
40,131,640.500000,1157.000000
40,132,634.076923,1192.076923
40,133,639.789474,1160.000000
40,134,651.454545,1136.863636
40,135,657.654676,1133.992806
40,136,655.183406,1143.427948
40,137,637.871795,1163.384615
40,138,623.666667,1176.333333
40,139,619.729560,1171.528302
40,140,616.967033,1178.076923
40,141,615.953488,1169.348837
40,142,607.893443,1162.770492
41,0,486.000000,611.500000
41,1,487.432432,616.432432
41,2,491.871795,616.871795
41,3,496.280000,618.120000
41,4,497.531250,619.812500
41,5,496.724138,622.586207
41,6,493.500000,620.500000
41,7,492.314286,618.914286
41,8,493.500000,618.000000
41,9,493.696970,615.909091
41,10,495.285714,620.000000
41,11,496.156250,617.593750
41,12,492.450000,617.900000
41,13,495.000000,617.285714
41,14,493.833333,618.125000
41,15,494.973684,619.315789
41,16,496.952381,617.928571
41,17,495.500000,620.500000
41,18,498.936170,622.297872
41,19,496.285714,622.000000
41,20,497.400000,624.960000
41,21,495.850000,624.325000
41,22,497.724138,622.586207
41,23,497.500000,620.000000
41,24,493.700000,616.233333
41,25,493.900000,616.050000
41,26,491.611111,615.138889
41,27,493.100000,619.950000
41,28,491.441860,615.930233
41,29,495.625000,615.843750
41,30,494.000000,614.500000
41,31,493.431373,616.529412
41,32,491.900000,616.800000
41,33,491.000000,615.500000
41,34,492.500000,614.500000
41,35,487.500000,619.500000
41,36,487.280000,616.640000
41,37,487.500000,620.692308
41,38,485.764706,619.882353
41,39,484.868852,621.655738
41,40,485.215686,618.137255
41,41,488.321429,618.250000
41,42,482.326531,623.265306
41,43,487.900000,616.050000
41,44,487.953125,618.046875
41,45,486.129032,619.096774
41,46,481.101695,621.949153
41,47,487.083333,616.366667
41,48,486.052632,618.921053
41,49,486.500000,620.500000
41,50,483.520000,620.360000
41,51,484.529412,622.568627
41,52,488.111111,615.333333
41,53,488.782609,617.391304
41,54,488.666667,613.666667
41,55,490.000000,612.500000
41,56,489.880597,614.850746
41,57,489.913043,615.217391
41,58,493.441860,613.837209
41,59,492.888889,616.722222
41,60,499.229167,618.395833
41,61,497.409091,620.833333
41,62,496.250000,620.750000
41,63,492.913043,615.782609
41,64,492.194444,613.944444
41,65,493.633333,619.366667
41,66,491.588235,618.117647
41,67,492.473684,617.315789
41,68,496.086957,617.217391
41,69,496.166667,620.875000
41,70,494.230769,615.153846
41,71,496.375000,619.750000
41,72,498.000000,618.200000
41,73,494.157895,617.157895
41,74,496.500000,612.705882
41,75,494.756098,615.000000
41,76,490.243902,614.000000
41,77,492.125000,618.333333
41,78,494.714286,617.000000
41,79,493.238095,619.619048
41,80,492.000000,616.370370
41,81,493.073171,616.463415
41,82,492.000000,612.500000
41,83,492.413793,611.103448
41,84,491.000000,614.822222
41,85,495.073171,619.634146
41,86,493.724138,617.586207
41,87,496.428571,618.469388
41,88,498.500000,616.000000
41,89,494.666667,614.966667
41,90,494.000000,615.000000
41,91,492.000000,613.000000
41,92,494.557377,611.950820
41,93,496.000000,621.500000
41,94,493.500000,617.000000
41,95,497.666667,620.547619
41,96,499.000000,620.000000
41,97,499.222222,619.500000
41,98,496.500000,618.500000
41,99,499.100000,618.050000
41,100,495.175439,620.438596
41,101,493.615385,613.128205
41,102,495.611111,612.777778
41,103,494.777778,613.802469
41,104,494.666667,611.500000
41,105,494.000000,612.135593
41,106,496.904762,613.619048
41,107,495.108696,616.369565
41,108,492.878049,613.585366
41,109,495.666667,612.111111
41,110,493.564103,614.256410
41,111,493.242424,615.424242
41,112,486.460317,619.063492
41,113,480.705882,623.098039
41,114,483.000000,618.500000
41,115,480.780488,620.780488
41,116,483.181818,619.181818
41,117,475.308642,623.222222
41,118,477.181818,624.454545
41,119,480.215686,623.392157
41,120,469.881579,629.947368
41,121,466.621212,631.500000
41,122,466.103448,631.172414
41,123,467.473684,632.929825
41,124,477.588235,624.147059
41,125,484.000000,620.000000
41,126,479.517241,624.241379
41,127,482.142857,621.809524
41,128,478.025641,624.846154
41,129,465.933333,635.120000
41,130,467.489130,633.750000
41,132,469.000000,631.200000
41,133,465.380000,637.940000
41,134,464.966667,634.900000
41,135,464.106383,630.851064
41,136,465.044944,632.460674
41,137,463.000000,632.500000
41,138,467.052632,634.157895
41,139,463.083333,631.166667
41,140,463.333333,637.041667
41,141,464.731707,634.902439
41,142,465.716667,632.883333
41,143,463.500000,633.000000
42,0,585.142857,960.714286
42,1,584.500000,964.000000
42,2,584.352113,962.619718
42,3,583.406250,961.265625
42,4,583.000000,963.285714
42,5,582.444444,962.500000
42,6,582.384615,961.615385
42,7,581.789474,962.000000
42,8,582.896104,961.571429
42,9,582.373494,960.253012
42,10,582.652174,960.500000
42,11,582.500000,960.500000
42,12,582.000000,960.000000
42,13,582.142857,959.500000
42,14,582.500000,959.500000
42,15,582.400000,961.000000
42,16,582.250000,960.250000
42,17,581.712644,961.057471
42,18,582.000000,959.500000
42,19,581.666667,960.111111
42,20,581.750000,960.266667
42,21,581.516854,960.561798
42,22,581.384615,960.871795
42,23,581.677419,960.387097
42,24,581.358209,960.611940
42,25,581.500000,960.153846
42,26,580.865854,959.170732
42,27,580.802083,960.333333
42,28,581.000000,960.192771
42,29,581.612500,961.000000
42,30,581.859155,960.563380
42,31,581.111111,961.666667
42,32,581.543860,959.438596
42,33,581.344262,960.229508
42,34,581.055556,960.203704
42,35,580.630769,960.430769
42,36,580.500000,960.000000
42,37,581.500000,960.705882
42,38,580.870968,961.096774
42,39,581.638889,961.000000
42,40,581.200000,959.400000
42,41,580.842105,961.407895
42,42,581.033333,961.100000
42,43,580.000000,958.745455
42,44,580.636364,958.863636
42,45,580.833333,959.750000
42,46,580.120000,959.800000
42,47,580.750000,958.250000
42,48,581.235294,959.941176
42,49,580.500000,960.000000
42,50,580.750000,958.750000
42,51,581.000000,959.370370
42,52,581.183908,959.551724
42,53,581.666667,960.000000
42,54,581.358491,960.103774
42,55,580.588235,958.882353
42,56,581.000000,960.000000
42,57,581.000000,958.800000
42,58,581.394737,961.039474
42,59,580.978495,961.118280
42,60,581.217391,957.608696
42,61,580.714286,958.000000
42,62,581.018182,958.418182
42,63,580.860215,959.849462
42,64,581.500000,958.500000
42,65,581.500000,959.500000
42,66,581.585586,959.675676
42,67,582.000000,958.500000
42,68,581.268519,959.388889
42,69,581.000000,959.500000
42,70,581.760000,958.220000
42,71,581.634615,959.894231
42,72,581.987805,960.280488
42,73,581.333333,959.555556
42,74,581.681818,959.363636
42,75,581.363636,959.068182
42,76,581.738636,959.000000
42,77,581.315315,958.558559
42,78,580.840000,957.660000
42,79,580.862069,958.620690
42,80,581.500000,959.300000
42,81,581.800000,959.500000
42,82,580.347826,958.500000
42,83,581.405941,958.821782
42,84,581.234375,958.281250
42,85,581.800000,957.166667
42,86,580.838710,958.935484
42,87,581.266667,959.333333
42,88,581.844444,959.466667
42,89,580.714286,960.523810
42,90,581.554217,960.132530
42,91,581.285714,958.439560
42,92,581.728571,958.085714
42,93,580.769231,959.166667
42,94,580.782609,960.391304
42,95,580.875000,959.875000
42,96,580.650794,958.698413
42,97,580.625000,957.675000
42,98,580.366667,956.866667
42,99,581.200000,958.500000
42,100,580.585714,960.385714
42,101,580.833333,957.305556
42,102,581.000000,957.000000
42,103,581.068182,958.295455
42,104,581.415094,958.264151
42,105,581.400000,958.800000
42,106,581.000000,958.500000
42,107,580.905882,960.000000
42,108,580.537313,959.671642
42,109,580.942857,958.171429
42,110,581.136364,960.977273
42,111,581.615385,960.384615
42,112,581.270000,960.480000
42,113,581.481132,958.292453
42,114,581.642857,957.469388
42,115,580.756757,958.270270
42,116,581.285714,958.758242
42,117,581.136364,957.397727
42,118,580.901961,957.500000
42,119,581.604938,958.135802
42,120,580.884058,959.000000
42,121,580.740741,959.888889
42,122,580.548387,959.500000
42,123,580.608696,960.826087
42,124,581.000000,957.000000
42,125,581.160000,958.590000
42,126,581.413793,958.965517
42,127,581.207317,959.134146
42,128,581.200000,959.166667
42,129,580.587156,960.238532
42,130,581.262626,959.656566
42,131,581.850575,958.931034
42,132,581.196429,959.410714
42,133,581.675676,960.297297
42,134,581.757576,959.464646
42,135,581.000000,956.500000
42,136,581.368421,957.547368
42,137,581.000000,957.692308
42,138,581.562500,958.395833
42,139,581.620690,959.436782
42,140,581.094340,958.867925
42,141,581.329114,958.000000
42,142,580.933333,958.311111
42,143,580.947368,956.460526
43,0,624.384615,325.384615
43,1,622.088235,325.029412
43,2,615.000000,314.500000
43,3,608.611111,310.861111
43,4,606.258065,305.032258
43,5,598.125000,298.666667
43,6,598.588235,298.117647
43,7,596.366667,299.366667
43,8,597.384615,301.615385
43,9,595.500000,301.500000
43,10,596.384615,304.615385
43,11,599.000000,303.000000
43,12,597.848485,302.212121
43,13,605.116279,306.116279
43,14,609.500000,296.500000
43,15,605.625000,300.250000
43,16,605.000000,298.500000
43,17,601.888889,299.277778
43,18,600.222222,297.296296
43,19,597.875000,295.125000
43,20,594.500000,297.000000
43,21,591.666667,294.125000
43,22,593.500000,296.500000
43,23,599.000000,296.500000
43,24,601.411765,298.323529
43,25,603.925000,298.800000
43,26,611.500000,307.222222
43,27,613.214286,314.500000
43,28,614.500000,315.500000
43,29,615.432432,318.945946
43,30,616.000000,317.000000
43,31,618.000000,324.500000
43,32,621.000000,323.115385
43,33,624.500000,324.500000
43,34,633.222222,324.574074
43,35,633.500000,325.500000
43,36,636.925000,325.200000
43,37,641.000000,327.000000
43,38,643.500000,328.000000
43,39,645.883721,327.883721
43,40,642.500000,326.785714
43,41,642.909091,328.090909
43,42,643.352941,328.000000
43,43,642.157895,327.157895
43,44,643.607143,325.142857
43,45,643.333333,327.333333
43,46,642.714286,326.500000
43,47,644.000000,326.000000
43,48,644.000000,327.200000
43,49,643.909091,328.363636
43,50,643.000000,325.500000
43,51,643.809524,327.142857
43,52,644.500000,327.000000
43,53,644.724138,327.413793
43,54,643.851852,327.703704
43,55,643.346154,326.653846
43,56,643.615385,328.384615
43,57,643.500000,326.785714
43,58,643.818182,329.181818
43,59,643.303030,329.090909
43,60,643.631579,325.210526
43,61,642.666667,325.666667
43,62,643.600000,326.600000
43,63,643.789474,327.000000
43,64,643.789474,326.368421
43,65,644.000000,327.000000
43,66,643.800000,327.200000
43,67,644.363636,326.454545
43,68,644.200000,326.600000
43,69,643.580645,327.548387
43,70,644.533333,326.133333
43,71,644.125000,327.875000
43,72,643.730769,328.000000
43,73,644.000000,328.500000
43,74,643.481481,328.111111
43,75,641.310345,326.931034
43,76,641.821429,326.607143
43,77,641.250000,326.666667
43,78,641.275862,325.586207
43,79,640.900000,326.950000
43,80,640.500000,327.000000
43,81,638.888889,326.666667
43,82,639.828571,326.000000
43,83,639.424242,326.242424
43,84,638.800000,325.333333
43,85,642.000000,325.500000
43,86,642.125000,327.125000
43,87,642.600000,327.600000
43,88,641.731707,326.902439
43,89,643.600000,328.040000
43,90,643.500000,327.000000
43,91,644.821429,325.607143
43,92,644.560000,325.400000
43,93,645.310345,325.931034
43,94,645.750000,327.312500
43,95,645.250000,326.583333
43,96,646.187500,325.468750
43,97,647.500000,323.714286
43,98,646.484848,323.606061
43,99,647.500000,325.500000
43,100,649.875000,326.333333
43,101,651.153846,322.461538
43,102,649.615385,323.384615
43,103,651.000000,324.000000
43,104,653.857143,321.857143
43,105,655.333333,322.333333
43,106,658.500000,317.500000
43,107,661.210526,318.000000
43,108,662.500000,314.000000
43,109,662.414634,312.512195
43,110,662.666667,316.277778
43,111,662.625000,314.964286
43,112,663.709677,313.870968
43,113,664.277778,311.444444
43,114,663.938776,310.571429
43,115,663.000000,312.000000
43,116,666.918367,310.510204
43,117,667.000000,310.000000
43,118,666.909091,309.090909
43,119,667.125000,309.125000
43,120,667.125000,310.666667
43,121,664.875000,311.875000
43,122,667.000000,310.500000
43,123,669.571429,311.057143
43,124,682.909091,312.909091
43,125,704.500000,321.500000
43,126,705.272727,333.500000
43,127,713.875000,344.875000
43,128,722.260870,347.173913
43,129,729.333333,345.666667
43,130,728.000000,345.500000
43,131,728.125000,344.125000
43,132,715.843750,361.125000
43,133,709.333333,380.000000
43,134,702.193548,385.774194
43,135,699.685714,384.085714
43,136,698.500000,385.705882
43,137,698.285714,387.500000
43,138,701.000000,388.500000
43,139,714.566038,400.301887
43,140,723.411765,416.117647
43,141,723.419355,430.451613
43,142,729.000000,434.352941
43,143,714.600000,436.600000
44,0,640.388889,570.861111
44,1,638.500000,574.500000
44,2,638.166667,574.000000
44,3,639.413793,572.275862
44,4,637.875000,572.333333
44,5,637.631579,572.210526
44,6,637.500000,572.000000
44,7,637.000000,572.285714
44,8,638.103448,571.482759
44,9,638.500000,571.500000
44,10,637.833333,570.833333
44,11,637.500000,571.000000
44,12,636.714286,570.500000
44,13,635.272727,569.818182
44,14,635.600000,569.800000
44,15,635.314286,571.085714
44,16,635.625000,570.843750
44,17,634.075472,568.490566
44,18,633.250000,567.000000
44,19,633.288462,566.038462
44,20,633.777778,564.333333
44,21,633.600000,566.000000
44,22,634.000000,565.000000
44,23,635.090909,564.909091
44,24,637.000000,567.000000
44,25,635.714286,568.000000
44,26,635.434783,566.913043
44,27,636.283019,566.943396
44,28,636.500000,566.500000
44,29,637.000000,567.285714
44,30,637.620000,566.100000
44,31,636.810811,569.189189
44,32,637.729730,565.891892
44,33,637.750000,565.950000
44,34,637.500000,566.500000
44,35,637.000000,566.173913
44,36,636.000000,565.500000
44,37,637.500000,566.000000
44,38,637.111111,566.333333
44,39,637.500000,566.500000
44,40,636.000000,566.000000
44,41,636.116279,568.116279
44,42,636.350000,568.250000
44,43,635.500000,567.000000
44,44,634.685714,567.142857
44,45,634.423077,567.903846
44,46,633.472222,568.166667
44,47,634.015625,568.375000
44,48,633.913043,570.391304
44,49,634.148148,570.092593
44,50,633.921053,568.236842
44,51,634.000000,569.000000
44,52,635.177778,569.400000
44,53,635.600000,569.800000
44,54,635.913043,569.434783
44,55,635.000000,568.500000
44,56,635.371429,569.771429
44,57,635.642857,568.214286
44,58,635.642857,570.214286
44,59,635.411765,570.117647
44,60,636.000000,567.000000
44,61,635.000000,567.000000
44,62,635.454545,568.090909
44,63,634.950000,568.750000
44,64,635.347826,568.021739
44,65,635.150000,567.850000
44,66,635.350877,568.070175
44,67,635.160000,566.460000
44,68,635.194444,567.194444
44,69,634.815789,567.947368
44,70,635.657143,566.628571
44,71,635.611111,568.388889
44,72,635.978261,568.652174
44,73,635.500000,569.000000
44,74,635.807692,567.807692
44,75,635.275862,567.413793
44,76,635.411765,567.117647
44,77,635.044444,567.688889
44,78,634.882353,566.588235
44,79,634.592593,567.444444
44,80,635.047619,567.809524
44,81,635.533333,568.133333
44,82,634.809524,567.047619
44,83,635.285714,567.000000
44,84,635.026316,566.315789
44,85,635.800000,565.920000
44,86,634.615385,567.384615
44,87,634.894737,567.210526
44,88,635.851852,567.703704
44,89,635.000000,568.714286
44,90,635.666667,568.666667
44,91,635.166667,566.833333
44,92,635.565217,566.108696
44,93,634.750000,567.750000
44,94,634.827586,569.206897
44,95,634.895833,568.437500
44,96,635.000000,567.000000
44,97,634.851852,565.703704
44,98,634.653846,565.346154
44,99,635.139535,566.976744
44,100,634.608696,568.521739
44,101,635.320755,565.584906
44,102,635.357143,564.785714
44,103,635.000000,566.500000
44,104,635.381818,566.836364
44,105,634.916667,567.229167
44,106,634.869565,566.217391
44,107,634.757576,568.454545
44,108,634.666667,568.333333
44,109,635.133333,566.533333
44,110,635.000000,569.000000
44,111,635.551724,568.586207
44,112,634.957447,568.574468
44,113,635.250000,566.464286
44,114,635.400000,565.400000
44,115,634.541667,567.270833
44,116,635.027027,566.756757
44,117,635.000000,565.875000
44,118,634.531250,565.812500
44,119,635.157895,566.157895
44,120,634.384615,566.615385
44,121,634.377358,567.849057
44,122,634.125000,567.125000
44,123,634.285714,568.000000
44,124,635.000000,565.000000
44,125,634.806452,566.032258
44,126,634.846154,567.025641
44,127,634.800000,567.500000
44,128,635.125000,566.666667
44,129,634.866667,568.177778
44,130,635.000000,567.500000
44,131,635.450980,566.568627
44,132,635.200000,566.955556
44,133,635.911111,568.044444
44,134,635.500000,567.000000
44,135,635.250000,564.615385
44,136,635.000000,565.200000
44,137,635.000000,565.285714
44,138,635.571429,566.228571
44,139,635.653846,566.346154
44,140,635.166667,566.833333
44,141,635.125000,564.937500
44,142,634.913043,565.217391
44,143,634.960000,564.240000
45,0,740.083333,1055.027778
45,1,739.205882,1058.088235
45,2,738.851064,1058.191489
45,3,738.129032,1057.096774
45,4,737.628571,1057.500000
45,5,737.264706,1057.000000
45,6,737.384615,1056.615385
45,7,736.500000,1056.777778
45,8,737.074074,1056.407407
45,9,736.885246,1055.803279
45,10,737.275862,1055.413793
45,11,736.960000,1055.600000
45,12,736.769231,1055.430769
45,13,736.166667,1054.833333
45,14,736.440678,1054.966102
45,15,736.500000,1056.500000
45,16,736.615385,1056.403846
45,17,735.586207,1057.103448
45,18,736.000000,1056.000000
45,19,735.666667,1055.888889
45,20,735.589744,1056.000000
45,21,735.636364,1056.090909
45,22,735.275862,1056.413793
45,23,735.888889,1056.666667
45,24,735.338983,1056.288136
45,25,735.048387,1056.177419
45,26,734.596774,1054.887097
45,27,734.937500,1056.156250
45,28,735.092308,1056.092308
45,29,735.125000,1056.666667
45,30,735.000000,1056.000000
45,31,734.625000,1057.857143
45,32,734.551724,1055.689655
45,33,735.060000,1055.780000
45,34,734.500000,1056.000000
45,35,734.275862,1056.413793
45,36,733.500000,1056.000000
45,37,734.633333,1056.633333
45,38,734.059701,1056.522388
45,39,735.000000,1056.285714
45,40,734.000000,1055.163265
45,41,733.727273,1056.500000
45,42,734.000000,1056.800000
45,43,733.200000,1054.500000
45,44,733.727273,1054.500000
45,45,733.611111,1055.138889
45,46,732.933333,1055.555556
45,47,733.754098,1054.213115
45,48,733.403226,1056.112903
45,49,733.500000,1056.000000
45,50,733.363636,1054.272727
45,51,733.920635,1054.888889
45,52,734.368421,1055.210526
45,53,734.500000,1055.714286
45,54,734.029851,1055.194030
45,55,733.608696,1054.586957
45,56,733.215686,1056.058824
45,57,733.891304,1054.630435
45,58,733.563636,1056.818182
45,59,733.500000,1057.000000
45,60,733.900000,1053.380000
45,61,733.333333,1053.777778
45,62,733.731343,1054.537313
45,63,733.200000,1055.500000
45,64,734.500000,1054.500000
45,65,733.800000,1054.892308
45,66,734.000000,1055.500000
45,67,734.275862,1053.586207
45,68,733.714286,1054.500000
45,69,733.225352,1054.760563
45,70,734.000000,1053.500000
45,71,733.750000,1055.333333
45,72,734.214286,1055.500000
45,73,734.000000,1056.000000
45,74,734.407407,1054.740741
45,75,733.909091,1054.909091
45,76,733.500000,1054.500000
45,77,733.500000,1054.500000
45,78,732.956522,1053.449275
45,79,733.000000,1054.846154
45,80,733.250000,1054.615385
45,81,733.615385,1055.384615
45,82,732.860465,1054.000000
45,83,733.500000,1054.500000
45,84,733.178571,1053.803571
45,85,734.000000,1053.200000
45,86,733.000000,1054.500000
45,87,733.100000,1054.620000
45,88,734.000000,1055.000000
45,89,733.125000,1055.354167
45,90,733.985075,1055.328358
45,91,733.642857,1053.738095
45,92,734.000000,1052.750000
45,93,733.000000,1054.647059
45,94,733.500000,1056.000000
45,95,733.250000,1055.250000
45,96,733.789474,1054.000000
45,97,733.773585,1053.150943
45,98,733.300000,1052.500000
45,99,733.900000,1053.950000
45,100,733.500000,1055.500000
45,101,733.926829,1052.707317
45,102,733.754098,1052.213115
45,103,733.854839,1053.870968
45,104,734.090909,1053.363636
45,105,733.500000,1054.285714
45,106,733.625000,1052.857143
45,107,734.000000,1054.500000
45,108,733.200000,1055.000000
45,109,733.826087,1053.000000
45,110,733.761194,1055.432836
45,111,734.437500,1055.250000
45,112,733.750000,1054.750000
45,113,734.300000,1053.100000
45,114,734.250000,1052.250000
45,115,733.560000,1053.400000
45,116,733.833333,1053.166667
45,117,733.825000,1052.050000
45,118,733.585366,1052.195122
45,119,733.500000,1053.000000
45,120,733.752941,1053.305882
45,121,732.090909,1054.636364
45,122,733.114286,1053.214286
45,123,733.000000,1055.800000
45,124,733.214286,1051.392857
45,125,733.500000,1052.705882
45,126,733.829268,1053.414634
45,127,733.121951,1054.024390
45,128,733.500000,1053.777778
45,129,733.000000,1055.000000
45,130,733.322581,1052.516129
45,131,733.272727,1052.500000
45,132,733.000000,1053.750000
45,133,733.413793,1054.896552
45,134,733.926829,1054.463415
45,135,733.344262,1052.147541
45,136,733.125000,1052.125000
45,137,733.927536,1052.637681
45,138,734.000000,1052.500000
45,139,733.948052,1052.532468
45,140,733.594595,1054.756757
45,141,734.178571,1051.392857
45,142,733.388889,1051.861111
45,143,732.941176,1051.176471
46,0,753.500000,1292.000000
46,1,752.781818,1295.527273
46,2,752.407407,1294.740741
46,3,751.781818,1293.527273
46,4,751.000000,1295.000000
46,5,751.000000,1293.500000
46,6,751.100000,1293.620000
46,7,750.500000,1293.500000
46,8,751.000000,1293.285714
46,9,751.166667,1292.166667
46,10,751.325000,1292.025000
46,11,751.040000,1291.600000
46,12,751.061224,1291.693878
46,13,750.844444,1290.955556
46,14,751.083333,1291.133333
46,15,751.000000,1293.000000
46,16,751.413793,1291.896552
46,17,750.090909,1292.909091
46,18,750.842105,1291.842105
46,19,750.320755,1291.584906
46,20,750.500000,1292.500000
46,21,750.368421,1291.921053
46,22,750.184211,1292.315789
46,23,750.611111,1292.138889
46,24,750.500000,1292.000000
46,25,750.500000,1291.777778
46,26,749.800000,1290.846154
46,27,749.925000,1292.200000
46,28,750.413793,1291.896552
46,29,751.000000,1292.000000
46,30,750.957447,1291.574468
46,31,750.396552,1293.396552
46,32,750.500000,1291.000000
46,33,750.611111,1291.138889
46,34,750.190476,1292.071429
46,35,750.111111,1292.015873
46,36,749.645161,1291.806452
46,37,750.500000,1292.500000
46,38,749.871795,1292.128205
46,39,751.000000,1292.352941
46,40,750.320755,1290.584906
46,41,750.320755,1292.584906
46,42,750.333333,1292.111111
46,43,749.128205,1290.871795
46,44,749.885714,1290.885714
46,45,750.000000,1291.291667
46,46,749.125000,1291.125000
46,47,750.136364,1290.454545
46,48,749.966667,1292.066667
46,49,749.540541,1293.081081
46,50,749.633333,1290.633333
46,51,749.926829,1291.463415
46,52,750.375000,1292.156250
46,53,750.488889,1292.822222
46,54,750.222222,1292.472222
46,55,749.756098,1291.000000
46,56,749.976744,1292.418605
46,57,750.090909,1290.909091
46,58,750.180328,1293.426230
46,59,749.909091,1294.090909
46,60,750.100000,1290.700000
46,61,749.650794,1290.317460
46,62,749.750000,1291.666667
46,63,749.500000,1292.500000
46,64,750.000000,1291.708333
46,65,749.931034,1291.982759
46,66,750.300000,1292.280000
46,67,750.333333,1291.000000
46,68,749.892308,1291.800000
46,69,749.500000,1292.285714
46,70,750.285714,1291.000000
46,71,750.275862,1292.413793
46,72,751.000000,1292.500000
46,73,750.111111,1293.277778
46,74,750.400000,1292.400000
46,75,750.000000,1292.000000
46,76,750.250000,1291.750000
46,77,749.500000,1291.694444
46,78,749.162791,1290.558140
46,79,749.190476,1292.071429
46,80,750.000000,1291.500000
46,81,750.277778,1292.111111
46,82,749.264706,1291.000000
46,83,749.712121,1291.469697
46,84,749.500000,1290.785714
46,85,750.350877,1290.929825
46,86,749.425532,1291.680851
46,87,749.500000,1292.000000
46,88,748.641509,1293.641509
46,89,748.301370,1294.260274
46,90,750.083333,1293.133333
46,91,752.107143,1285.714286
46,92,754.626506,1291.385542
46,93,756.488372,1289.837209
46,94,750.320755,1288.584906
46,95,752.617647,1292.029412
46,96,754.490566,1289.433962
46,97,752.547945,1289.136986
46,98,749.500000,1289.285714
46,99,749.523810,1290.809524
46,100,749.285714,1292.500000
46,101,751.040000,1289.600000
46,102,747.700000,1290.300000
46,103,747.902439,1289.731707
46,104,749.038462,1289.307692
46,105,748.202899,1292.536232
46,106,747.903704,1288.503704
46,107,748.402985,1291.910448
46,108,749.000000,1293.000000
46,109,749.343750,1290.625000
46,110,749.272727,1293.500000
46,111,749.875000,1293.312500
46,112,749.413793,1292.896552
46,113,749.780488,1290.731707
46,114,749.527273,1289.927273
46,115,749.236364,1291.181818
46,116,749.428571,1290.771429
46,117,749.500000,1289.785714
46,118,749.128205,1289.871795
46,119,750.000000,1290.000000
46,120,749.086957,1290.782609
46,121,748.809524,1292.047619
46,122,749.000000,1291.291667
46,123,749.058824,1292.676471
46,124,749.095238,1289.619048
46,125,749.388889,1290.861111
46,126,749.500000,1290.857143
46,127,749.411765,1291.117647
46,128,749.588235,1291.323529
46,129,749.333333,1292.500000
46,130,749.500000,1291.785714
46,131,750.333333,1290.333333
46,132,749.413793,1291.896552
46,133,750.500000,1292.500000
46,134,749.906250,1292.218750
46,135,749.571429,1288.228571
46,136,749.400000,1289.755556
46,137,749.171429,1289.800000
46,138,749.920635,1290.888889
46,139,750.000000,1290.200000
46,140,749.396552,1291.327586
46,141,749.413793,1289.896552
46,142,749.457627,1289.830508
46,143,749.370370,1288.518519
47,0,773.181818,206.181818
47,1,772.866667,209.711111
47,2,772.285714,209.500000
47,3,772.060606,208.484848
47,4,771.476923,208.430769
47,5,770.708333,208.138889
47,6,770.388889,206.611111
47,7,770.500000,206.636364
47,8,771.000000,207.500000
47,9,771.300000,206.700000
47,10,771.500000,207.000000
47,11,771.058824,207.029412
47,12,771.230769,206.430769
47,13,771.500000,205.500000
47,14,771.602151,206.032258
47,15,772.500000,207.222222
47,16,772.382022,205.314607
