patch trace ID	Trace Lifetime (timepoints)	Trace Average Velocity	Trace Average Velocity Leading	Trace Average Velocity Trailing	Trace Average Angle of Movement	Trace Average Patch Area Growth	Trace Average Patch Length Growth	Trace Average Patch Delta Intensity_ch1	Trace Average Patch Delta Integrated Intensity_ch1	Trace Cumulated integrated intensity_ch1	Trace Average Patch Delta Intensity_ch2	Trace Average Patch Delta Integrated Intensity_ch2	Trace Cumulated integrated intensity_ch2	Trace Average Patch Delta Intensity_ch3	Trace Average Patch Delta Integrated Intensity_ch3	Trace Cumulated integrated intensity_ch3	Trace Average Patch Delta Intensity_ch4	Trace Average Patch Delta Integrated Intensity_ch4	Trace Cumulated integrated intensity_ch4	Trace Average Patch Delta Intensity_ch5	Trace Average Patch Delta Integrated Intensity_ch5	Trace Cumulated integrated intensity_ch5	Patch Path Length	Patch Displacement	Patch Trace Directional Persistence
673	9	0.001019	0.001165	0.001536	130.784755	-0.316803	-0.048338	-7.175347	-2517.500000	51428.000000	4.550223	-816.000000	14143.000000			0.000000			0.000000			0.000000	2.277533	1.539888	0.676121
674	1									604.000000			18.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
675	4	0.000822	0.001713	0.000171	15.879850	-0.211202	-0.395221	44.541667	-1022.000000	5241.000000	-7.041667	-238.000000	776.000000			0.000000			0.000000			0.000000	0.608128	0.184460	0.303324
676	2	0.001028	0.001370	0.000969	-89.999995	0.084481	0.130095	44.583333	795.000000	2905.000000	23.666667	185.000000	357.000000			0.000000			0.000000			0.000000	0.308287	0.308287	1.000000
677	1									3178.000000			212.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
678	1									2555.000000			527.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
679	1									906.000000			273.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
680	6	0.001106	0.000811	0.001460	145.903180	0.056320	0.123488	-36.055556	292.666667	6904.000000	-0.420635	49.666667	924.000000			0.000000			0.000000			0.000000	1.505838	0.509224	0.338167
681	4	0.000736	0.001938	0.001465	-125.525114	0.647686	0.252565	-28.233386	2875.000000	21035.000000	-5.904306	442.666667	3015.000000			0.000000			0.000000			0.000000	0.662027	0.534966	0.808073
682	4	0.001126	0.000646	0.002331	148.669701	0.070401	0.139041	-44.261111	-315.000000	39045.000000	-14.277778	-126.000000	7592.000000			0.000000			0.000000			0.000000	1.013486	0.261992	0.258505
683	1									1466.000000			164.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
684	1									1613.000000			187.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
685	3	0.000977	0.000827	0.001108	150.481870	-0.042240	-0.033008	-10.958334	-364.000000	5750.000000	0.395833	-59.500000	1191.000000			0.000000			0.000000			0.000000	0.586416	0.533005	0.908920
686	3	0.001196	0.004071	0.002178	-22.519201	-0.760326	-0.397263	6.041304	-5262.500000	30706.000000	-29.860870	-2756.000000	12768.000000			0.000000			0.000000			0.000000	0.717447	0.163946	0.228512
687	6	0.000654	0.000936	0.000718	-70.391272	0.033792	0.001948	-9.091076	16.000000	41236.000000	-2.758810	-35.200000	4217.000000			0.000000			0.000000			0.000000	0.981054	0.853250	0.869728
688	5	0.001071	0.001741	0.000796	137.404415	0.042240	0.034835	4.722222	307.500000	23484.000000	-4.244445	17.000000	4730.000000			0.000000			0.000000			0.000000	1.285411	0.842152	0.655162
689	4	0.001176	0.001568	0.000706	81.667521	0.168961	0.472979	-54.333333	639.000000	6677.000000	26.600000	357.000000	1173.000000			0.000000			0.000000			0.000000	1.100062	0.999137	0.908255
690	1									1406.000000			59.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
691	1									1868.000000			165.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
692	4	0.001441	0.000967	0.002143	1.317853	-0.225282	-0.184159	-22.976431	-1917.333333	31261.000000	-7.777778	-354.000000	5101.000000			0.000000			0.000000			0.000000	1.296822	1.128568	0.870256
693	1									1381.000000			159.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
694	1									1798.000000			85.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
695	1									3747.000000			456.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
696	1									816.000000			91.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
697	1									2895.000000			454.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
698	4	0.000328	0.000780	0.001008	127.857143	0.070401	0.079216	3.287037	538.333333	10262.000000	-5.175926	34.666667	978.000000			0.000000			0.000000			0.000000	0.295526	0.168586	0.570462
699	2	0.001216	0.000685	0.001532	119.898982	-0.295683	-0.168709	36.166667	-1610.000000	5176.000000	19.128205	-141.000000	809.000000			0.000000			0.000000			0.000000	0.364734	0.364734	1.000000
700	8	0.001205	0.001809	0.000958	125.620092	0.323843	0.216762	11.508366	2812.333333	60737.000000	5.522523	511.000000	9603.000000			0.000000			0.000000			0.000000	2.234141	2.060149	0.922122
701	5	0.000910	0.001512	0.000756	141.945638	0.010560	-0.007948	-6.854167	34.500000	12590.000000	-24.729167	-58.500000	3131.000000			0.000000			0.000000			0.000000	1.091636	0.048444	0.044377
702	1									1145.000000			79.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
703	1									1551.000000			130.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
704	1									1175.000000			107.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
705	1									1887.000000			224.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
706	1									2893.000000			232.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
707	7	0.001006	0.002418	0.002074	-12.652686	0.021120	-0.008122	-13.986111	-29.000000	51804.000000	-6.638889	-50.166667	5163.000000			0.000000			0.000000			0.000000	1.810093	1.106679	0.611393
708	3	0.001313	0.001654	0.001451	92.040859	-0.084481	-0.105534	-23.981250	-974.500000	16317.000000	-7.000000	-200.500000	2361.000000			0.000000			0.000000			0.000000	0.787805	0.467576	0.593517
709	2	0.000861	0.000685	0.001532	51.841680	-0.084481	-0.194051	-9.666667	-699.000000	8719.000000	-0.819608	-51.000000	607.000000			0.000000			0.000000			0.000000	0.258301	0.258301	1.000000
710	1									3123.000000			356.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
711	7	0.000994	0.001606	0.002261	127.411891	0.253442	0.118613	-25.212500	1587.500000	34631.000000	37.475000	1130.500000	10263.000000			0.000000			0.000000			0.000000	1.476229	1.228538	0.832214
712	11	0.001070	0.001444	0.002077	102.213696	0.327363	0.170242	-53.913547	1050.500000	86321.000000	-13.015998	532.500000	17919.000000			0.000000			0.000000			0.000000	2.802514	2.218333	0.791551
713	5	0.001133	0.001656	0.002066	-66.946219	0.031680	0.013844	0.916667	216.500000	19499.000000	12.954167	222.000000	7537.000000			0.000000			0.000000			0.000000	1.359725	1.243103	0.914231
714	1									2960.000000			508.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
715	6	0.001026	0.002300	0.001963	-61.297917	-0.168961	-0.086168	9.366569	-1102.000000	50366.000000	-1.695015	-226.000000	12384.000000			0.000000			0.000000			0.000000	1.539532	0.257798	0.167452
716	7	0.000939	0.001885	0.001872	-28.503596	1.034889	0.303324	-20.233902	6039.000000	25351.000000	59.583333	1766.500000	7113.000000			0.000000			0.000000			0.000000	1.493424	0.289803	0.194053
717	1									950.000000			93.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
718	1									1123.000000			113.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
719	1									1165.000000			170.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
720	4	0.000662	0.001062	0.001250	-94.717227	0.014080	0.125262	-26.100000	-36.666667	5396.000000	-3.866667	-6.333333	758.000000			0.000000			0.000000			0.000000	0.595419	0.523987	0.880031
721	6	0.000671	0.001048	0.001118	-177.466268	-0.109825	-0.065712	-10.959649	-808.400000	30314.000000	1.626316	-74.400000	4634.000000			0.000000			0.000000			0.000000	1.006541	0.962734	0.956478
722	2	0.000906	0.001938	0.003493	-108.044345	-0.591365	0.033202	67.276191	-4294.000000	24240.000000	8.990476	-1070.000000	5224.000000			0.000000			0.000000			0.000000	0.271738	0.271738	1.000000
723	5	0.001313	0.002104	0.000969	-21.763107	0.295683	0.177602	-3.039772	1918.500000	17531.000000	2.431818	288.000000	2914.000000			0.000000			0.000000			0.000000	1.523189	0.597548	0.392300
724	4	0.000946	0.001587	0.000323	148.759630	0.197122	0.211505	-29.343860	970.333333	15782.000000	-2.785965	102.000000	2156.000000			0.000000			0.000000			0.000000	0.851528	0.821599	0.964853
725	10	0.000742	0.001080	0.001182	-59.637337	0.024137	0.009194	-7.160258	57.857143	30980.000000	1.644576	17.714286	6651.000000			0.000000			0.000000			0.000000	1.982872	1.487937	0.750395
726	1									982.000000			73.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
727	2	0.001962	0.002825	0.001370	12.094274	0.084481	-0.017223	-105.733333	96.000000	1970.000000	-23.533333	-29.000000	237.000000			0.000000			0.000000			0.000000	0.588532	0.588532	1.000000
728	1									1189.000000			67.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
729	1									648.000000			76.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
730	1									1323.000000			268.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
731	2	0.001193	0.003689	0.000969	-168.642808	0.971528	0.457912	-31.864286	5902.000000	8856.000000	5.164286	991.000000	1359.000000			0.000000			0.000000			0.000000	0.357870	0.357870	1.000000
732	2	0.000666	0.002055	0.000969	30.963431	-0.422403	-0.313157	12.250000	-3388.000000	4802.000000	-110.250000	-1698.000000	1848.000000			0.000000			0.000000			0.000000	0.199736	0.199736	1.000000
733	2	0.001101	0.002166	0.000000	105.718402	0.633606	0.340359	2.240741	4288.000000	11052.000000	24.000000	1323.000000	2403.000000			0.000000			0.000000			0.000000	0.330148	0.330148	1.000000
734	6	0.001465	0.001879	0.001156	-99.057558	-0.084481	-0.063865	4.938889	-538.600000	24578.000000	-4.861111	-181.000000	5839.000000			0.000000			0.000000			0.000000	2.197418	0.123832	0.056353
735	1									1207.000000			350.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
736	1									490.000000			7.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
737	10	0.000910	0.001673	0.001416	-134.663142	0.126721	0.042571	-2.291246	721.888889	115518.000000	-2.954545	111.000000	21554.000000			0.000000			0.000000			0.000000	2.457022	2.405678	0.979103
738	1									604.000000			66.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
739	3	0.000723	0.001311	0.000827	-87.046955	0.021120	0.037577	-33.066667	-69.500000	5533.000000	10.183333	75.000000	794.000000			0.000000			0.000000			0.000000	0.433886	0.402101	0.926744
740	7	0.000966	0.001303	0.001225	112.718574	0.253442	0.241953	75.194445	1614.000000	7355.000000	5.383333	407.500000	1605.000000			0.000000			0.000000			0.000000	1.558562	0.165700	0.106316
741	7	0.000978	0.001615	0.001036	-132.664592	0.035200	0.047743	-7.372222	113.666667	45159.000000	0.066667	27.666667	6370.000000			0.000000			0.000000			0.000000	1.760624	0.644444	0.366032
742	1									559.000000			4.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
743	4	0.000980	0.001613	0.002071	53.484471	-0.168961	-0.129137	-0.833333	-935.666667	13496.000000	-0.023810	-130.333333	2112.000000			0.000000			0.000000			0.000000	0.881864	0.868623	0.984985
744	3	0.000625	0.000827	0.000827	-125.782519	0.042241	0.065047	-26.208333	90.500000	3727.000000	-3.041667	21.500000	592.000000			0.000000			0.000000			0.000000	0.375111	0.370515	0.987746
745	1									1825.000000			266.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
746	1									3753.000000			1703.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
747	7	0.001164	0.002148	0.001939	37.721029	0.056321	0.040793	8.816667	339.500000	48751.000000	-9.850000	40.833333	13157.000000			0.000000			0.000000			0.000000	2.094478	0.324963	0.155152
748	1									4200.000000			1167.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
749	7	0.001301	0.001861	0.002088	-99.932188	-0.007040	-0.012147	-0.200694	-53.333333	70656.000000	-7.279167	-122.666667	16728.000000			0.000000			0.000000			0.000000	2.342382	0.439441	0.187604
750	4	0.001137	0.002688	0.002991	-0.522394	-0.014080	0.034867	-8.072304	-238.333333	47080.000000	-9.617647	-176.000000	7017.000000			0.000000			0.000000			0.000000	1.023049	0.329579	0.322154
751	10	0.000997	0.001306	0.001631	-84.998187	0.078446	0.064797	-7.818571	208.000000	32543.000000	-0.060952	59.142857	6287.000000			0.000000			0.000000			0.000000	2.545712	1.269021	0.498493
752	1									1727.000000			211.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
753	1									496.000000			67.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
754	7	0.000665	0.001073	0.000699	167.988740	-0.049281	0.002158	-9.469697	-310.666667	24732.000000	6.079545	-29.666667	6141.000000			0.000000			0.000000			0.000000	1.197435	1.072055	0.895293
755	2	0.000520	0.000000	0.001532	-138.813244	0.295682	0.105538	22.571429	2004.000000	5380.000000	-14.714286	621.000000	2275.000000			0.000000			0.000000			0.000000	0.156051	0.156051	1.000000
756	1									1462.000000			342.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
757	2	0.000773	0.002166	0.000969	120.699926	-0.337923	-0.209299	63.757576	-1472.000000	3102.000000	-0.787878	-422.000000	732.000000			0.000000			0.000000			0.000000	0.231772	0.231772	1.000000
758	2	0.000898	0.001370	0.000685	-69.589783	-0.084481	-0.200020	0.600000	-479.000000	2895.000000	23.114286	7.000000	767.000000			0.000000			0.000000			0.000000	0.269417	0.269417	1.000000
759	2	0.000685	0.000685	0.000685	-89.999995	0.084481	0.048518	66.291667	926.000000	3300.000000	-61.125000	-162.000000	1800.000000			0.000000			0.000000			0.000000	0.205525	0.205525	1.000000
760	4	0.000627	0.002768	0.002988	149.431835	0.098561	0.039957	20.760234	883.666667	25724.000000	-7.723684	62.666667	9284.000000			0.000000			0.000000			0.000000	0.564715	0.439559	0.778374
761	6	0.000599	0.001486	0.001515	114.830449	-0.143617	-0.086030	-7.702381	-750.800000	18641.000000	1.569048	-92.000000	2525.000000			0.000000			0.000000			0.000000	0.898697	0.389084	0.432942
762	2	0.000457	0.000969	0.001532	0.000000	-0.168961	-0.188025	36.000000	-684.000000	1584.000000	-0.500000	-173.000000	343.000000			0.000000			0.000000			0.000000	0.137014	0.137014	1.000000
763	1									1310.000000			141.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
764	6	0.001147	0.001661	0.001070	-85.960503	-0.135169	-0.034614	-5.331250	-754.200000	36174.000000	-10.993750	-375.200000	6518.000000			0.000000			0.000000			0.000000	1.720794	0.979806	0.569392
765	2	0.001256	0.002055	0.000685	89.999995	0.211202	0.104239	-35.833333	1015.000000	3155.000000	12.250000	199.000000	341.000000			0.000000			0.000000			0.000000	0.376797	0.376797	1.000000
766	6	0.001137	0.001106	0.001345	158.479073	-0.050688	-0.028136	3.705555	-237.600000	31859.000000	-3.950000	-106.600000	5808.000000			0.000000			0.000000			0.000000	1.705068	1.380614	0.809712
767	6	0.000789	0.000736	0.001812	97.649441	-0.028160	-0.021036	12.588770	81.000000	17600.000000	-8.657992	-29.000000	7362.000000			0.000000			0.000000			0.000000	1.286289	1.270746	0.987916
768	1									1864.000000			209.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
769	1									2957.000000			313.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
770	9	0.000486	0.001003	0.001218	-167.712807	0.010560	0.000000	-1.437500	56.250000	24205.000000	1.750000	16.125000	4808.000000			0.000000			0.000000			0.000000	1.167423	0.370515	0.317378
771	1									2485.000000			384.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
772	1									424.000000			132.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
773	1									761.000000			26.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
774	4	0.001681	0.001603	0.002600	76.844157	0.154881	0.039756	-20.030000	459.000000	43249.000000	-11.529259	-57.333333	12020.000000			0.000000			0.000000			0.000000	1.513031	0.465931	0.307945
775	1									4375.000000			652.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
776	2	0.000228	0.000685	0.000685	-89.999995	0.168961	0.188025	-21.500000	815.000000	1759.000000	7.333333	136.000000	228.000000			0.000000			0.000000			0.000000	0.068510	0.068510	1.000000
777	4	0.001676	0.003640	0.001843	134.583124	0.098561	0.070137	-3.223684	630.000000	30376.000000	-24.584795	-205.000000	9224.000000			0.000000			0.000000			0.000000	1.508379	0.800889	0.530960
778	1									1427.000000			252.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
779	2	0.001011	0.004111	0.003425	143.594931	0.718086	0.968657	-52.807692	2962.000000	7552.000000	-32.094018	756.000000	2440.000000			0.000000			0.000000			0.000000	0.303381	0.303381	1.000000
780	4	0.001718	0.003973	0.000685	22.625071	0.154881	0.051184	1.627193	829.333333	18971.000000	1.037281	117.333333	3218.000000			0.000000			0.000000			0.000000	1.546120	0.202306	0.130848
781	1									1599.000000			404.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
782	1									1382.000000			266.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
783	2	0.002528	0.003064	0.002470	-154.592630	0.042240	0.053337	-39.583333	131.000000	1867.000000	-19.500000	-21.000000	321.000000			0.000000			0.000000			0.000000	0.758440	0.758440	1.000000
784	4	0.000698	0.000780	0.001673	142.381522	-0.140801	-0.114932	-4.733333	-772.333333	9444.000000	-0.088889	-107.333333	1524.000000			0.000000			0.000000			0.000000	0.627758	0.613523	0.977325
785	3	0.000823	0.001311	0.000969	158.701180	0.126721	0.075227	-17.562500	627.500000	4188.000000	-31.437500	-37.000000	529.000000			0.000000			0.000000			0.000000	0.493863	0.243722	0.493502
786	3	0.000863	0.002509	0.004166	-143.661238	0.337923	0.236626	-4.962419	2209.500000	30021.000000	-23.004902	96.500000	8335.000000			0.000000			0.000000			0.000000	0.517510	0.217984	0.421216
787	5	0.001514	0.001414	0.001724	139.552367	0.063360	-0.035747	-10.875000	200.250000	21547.000000	-5.021875	-19.750000	3808.000000			0.000000			0.000000			0.000000	1.817226	1.816377	0.999533
788	5	0.001237	0.002674	0.000685	-45.021136	1.182730	0.619367	-22.041667	5251.500000	37733.000000	-2.306373	1189.500000	7756.000000			0.000000			0.000000			0.000000	1.145967	1.100343	0.960187
789	5	0.001134	0.002320	0.001479	-163.448340	0.232322	0.059261	-3.947660	998.500000	33298.000000	6.791277	434.250000	6282.000000			0.000000			0.000000			0.000000	1.360837	0.738182	0.542447
790	3	0.000565	0.000343	0.000827	161.564832	0.063361	0.042007	-9.583333	299.500000	2839.000000	-12.166667	-4.500000	315.000000			0.000000			0.000000			0.000000	0.339099	0.199730	0.589003
791	1									813.000000			60.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
792	1									4441.000000			1195.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
793	2	0.002237	0.003425	0.003425	60.609779	1.056009	0.778854	-46.761364	4560.000000	8466.000000	-11.651515	803.000000	1563.000000			0.000000			0.000000			0.000000	0.671016	0.671016	1.000000
794	2	0.000354	0.000685	0.000969	-171.212712	-0.042240	-0.027387	-2.026316	-312.000000	10628.000000	1.610526	2.000000	1146.000000			0.000000			0.000000			0.000000	0.106172	0.106172	1.000000
795	1									2988.000000			939.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
796	1									791.000000			109.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
797	3	0.001454	0.001719	0.001311	-44.411101	0.084481	0.051719	-15.062500	287.500000	5766.000000	3.437500	56.500000	552.000000			0.000000			0.000000			0.000000	0.872608	0.871967	0.999266
798	1									914.000000			256.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
799	3	0.001639	0.003093	0.000827	-58.483031	-0.316802	-0.207001	-14.825000	-2180.500000	8463.000000	7.200000	-381.000000	1981.000000			0.000000			0.000000			0.000000	0.983656	0.979268	0.995539
800	3	0.001069	0.002878	0.000685	31.506254	-0.591365	-0.382390	10.723214	-3462.000000	43970.000000	-14.705357	-1609.500000	10878.000000			0.000000			0.000000			0.000000	0.641533	0.357527	0.557301
801	5	0.000996	0.002885	0.002164	47.347438	0.623045	0.224083	39.437793	6448.250000	50277.000000	8.383803	949.250000	8204.000000			0.000000			0.000000			0.000000	1.195329	0.168634	0.141078
802	2	0.001806	0.000685	0.003689	2.704299	1.520653	0.575093	-66.253589	5555.000000	15265.000000	-5.145455	1445.000000	3269.000000			0.000000			0.000000			0.000000	0.541849	0.541849	1.000000
803	1									4408.000000			1359.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
804	3	0.001001	0.001568	0.000969	-68.165794	0.147842	0.070044	0.164473	784.500000	8550.000000	0.570175	99.500000	958.000000			0.000000			0.000000			0.000000	0.600629	0.598583	0.996594
805	1									1253.000000			436.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
806	2	0.000652	0.002055	0.002166	113.198584	-0.168961	-0.103588	-49.916667	-1472.000000	4964.000000	-16.000000	-334.000000	902.000000			0.000000			0.000000			0.000000	0.195654	0.195654	1.000000
807	1									644.000000			55.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
808	1									3479.000000			794.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
809	2	0.001276	0.000969	0.002055	-162.645383	0.000000	-0.061823	-11.444444	-103.000000	4039.000000	-7.444445	-67.000000	303.000000			0.000000			0.000000			0.000000	0.382802	0.382802	1.000000
810	1									3019.000000			427.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
811	1									8437.000000			1495.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
812	1									715.000000			70.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
813	1									1568.000000			367.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
814	2	0.000740	0.001370	0.000000	81.119420	-0.295683	-0.243054	-12.933333	-1751.000000	3141.000000	-18.800000	-286.000000	370.000000			0.000000			0.000000			0.000000	0.221895	0.221895	1.000000
815	1									5722.000000			936.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
816	1									1069.000000			72.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
817	3	0.000114	0.000343	0.000343	89.999995					2177.000000			307.000000			0.000000			0.000000			0.000000	0.068504	0.068504	1.000000
818	1									427.000000			91.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
819	1									764.000000			388.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
820	1									2516.000000			315.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
821	1									808.000000			3.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
822	2	0.001496	0.002907	0.000685	-40.601822	0.549125	0.373447	-93.192983	2099.000000	5671.000000	-3.798246	307.000000	657.000000			0.000000			0.000000			0.000000	0.448783	0.448783	1.000000
823	2	0.000698	0.002825	0.002470	-31.527371	-0.084481	-0.266036	7.477273	-331.000000	28051.000000	-28.970779	-1383.000000	5931.000000			0.000000			0.000000			0.000000	0.209284	0.209284	1.000000
824	2	0.002562	0.002907	0.003875	101.675165	-1.224970	-0.558619	-11.925676	-6611.000000	10015.000000	8.368243	-825.000000	1451.000000			0.000000			0.000000			0.000000	0.768567	0.768567	1.000000
825	1									4221.000000			841.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
826	1									1229.000000			144.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
827	1									6587.000000			780.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
828	1									937.000000			84.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
829	1									665.000000			43.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
830	1									1056.000000			83.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
831	1									467.000000			22.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
832	2	0.000831	0.000969	0.000685	-74.054380	0.042240	0.031794	42.500000	361.000000	1295.000000	-6.833333	-2.000000	72.000000			0.000000			0.000000			0.000000	0.249378	0.249378	1.000000
833	1									453.000000			184.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
834	2	0.001334	0.002470	0.000969	108.611317	0.844807	0.354295	48.549242	9327.000000	26585.000000	-0.049242	2442.000000	8308.000000			0.000000			0.000000			0.000000	0.400051	0.400051	1.000000
835	2	0.001277	0.001938	0.000685	153.435353	0.042240	0.031794	-54.000000	104.000000	1168.000000	-8.000000	-8.000000	56.000000			0.000000			0.000000			0.000000	0.382969	0.382969	1.000000
836	2	0.001233	0.000969	0.000685	-90.795533	-0.126721	-0.185033	34.775000	-581.000000	3445.000000	-4.100000	-190.000000	714.000000			0.000000			0.000000			0.000000	0.369977	0.369977	1.000000
837	2	0.001714	0.002740	0.000685	-77.709305	0.084480	0.112489	71.052362	2720.000000	20526.000000	9.881226	361.000000	2371.000000			0.000000			0.000000			0.000000	0.514181	0.514181	1.000000
838	1									7216.000000			1029.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
839	1									1393.000000			206.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
840	1									3552.000000			673.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
841	16	0.001113	0.001490	0.001265	-65.020962	-0.088321	-0.041595	-10.839982	-820.000000	131967.000000	0.429921	-91.363636	26637.000000			0.000000			0.000000			0.000000	4.614504	1.912396	0.414431
842	16	0.000817	0.001241	0.000888	-9.825264	0.146217	0.042465	0.769527	903.461538	132442.000000	1.249408	154.769231	18646.000000			0.000000			0.000000			0.000000	3.701909	2.934591	0.792724
843	15	0.000530	0.001002	0.001342	-56.681563	0.012069	0.009293	-27.845238	18.785714	176446.000000	-7.892857	2.500000	34365.000000			0.000000			0.000000			0.000000	2.227049	1.106784	0.496973
844	13	0.001047	0.001782	0.000957	-26.352929	0.105601	0.038939	3.151010	614.800000	62938.000000	1.225000	101.600000	9058.000000			0.000000			0.000000			0.000000	3.663083	2.565587	0.700390
845	12	0.001031	0.001593	0.001852	-69.075530	0.003840	0.009842	1.048760	31.363636	98835.000000	-0.286777	1.272727	22677.000000			0.000000			0.000000			0.000000	3.400849	2.796028	0.822156
846	11	0.001185	0.002033	0.001896	-165.860702	0.042240	0.020502	-14.713975	-94.600000	142965.000000	-6.735572	-114.700000	20659.000000			0.000000			0.000000			0.000000	3.555730	1.571544	0.441975
847	10	0.000636	0.002212	0.002663	118.729904	-0.046934	-0.027299	-6.643519	-332.222222	93527.000000	-4.101852	-63.777778	13402.000000			0.000000			0.000000			0.000000	1.717351	1.485728	0.865128
848	10	0.000451	0.001964	0.001537	116.487195	0.065707	0.051202	-8.132898	265.666667	33982.000000	0.300654	42.444444	6124.000000			0.000000			0.000000			0.000000	1.217579	0.561952	0.461532
849	8	0.000706	0.001937	0.001197	174.154660	0.289648	0.116851	1.187894	1603.714286	80838.000000	-3.291299	211.714286	12719.000000			0.000000			0.000000			0.000000	1.481544	0.968941	0.654008
850	7	0.001451	0.004329	0.001549	-86.296198	0.239362	0.163456	5.855263	1361.500000	44277.000000	3.828947	326.833333	5909.000000			0.000000			0.000000			0.000000	2.612558	1.601374	0.612953
851	6	0.001158	0.001985	0.001196	98.063045	-0.177409	-0.062304	-1.575000	-995.400000	27783.000000	-3.907955	-189.200000	3133.000000			0.000000			0.000000			0.000000	1.736944	1.066105	0.613782
852	6	0.000777	0.001095	0.001105	-131.555705	0.076033	0.053140	-8.033333	359.600000	14024.000000	-2.083333	50.000000	3006.000000			0.000000			0.000000			0.000000	1.165392	0.798378	0.685073
853	6	0.000866	0.001529	0.001183	58.396779	-0.135169	-0.038061	-6.783333	-787.000000	27595.000000	-3.176191	-185.200000	5437.000000			0.000000			0.000000			0.000000	1.298878	0.233453	0.179734
